Date,Juilin Date,Month,Day,Year,row,Week,AM Feed,AM Transparency,PM Feed,PM Transparency,Stocked,Spring Temp (F),Max Spring (F),Min Spring (F),Daily turbi mean,Max daily turbi,Max air temp,Min air temp,Dec Rain,Calmar Rain,Year class,Strain,Lot,Sub Lot,Raceway,# fish,Morts,Sub Lot % morts,Lot % mort,Strain % mort,Comments
12/5/2020,44170,12,5,2020,340,49,Y,9.7,Y,9.7,X,46.9,,,,,45,17,0.02,0.02,2020,Shasta,STB7,STB7&B4B8,B8,8869,,0.0%,0.0%,0.0%,
12/5/2020,44170,12,5,2020,340,49,Y,9.7,Y,9.7,X,46.9,,,,,45,17,0.02,0.02,2020,Irwin X Arlee,IAB3,IAB3B3C3,C3,8647,5,0.1%,0.0%,0.0%,
12/5/2020,44170,12,5,2020,340,49,Y,9.7,Y,9.7,X,46.9,,,,,45,17,0.02,0.02,2020,Shasta,STB6,STB6C6,C6,8536,,0.0%,0.0%,0.0%,
12/5/2020,44170,12,5,2020,340,49,Y,9.7,Y,9.7,X,46.9,,,,,45,17,0.02,0.02,2020,Shasta,STB6,STB6C7,C7,8901,1,0.0%,0.0%,0.0%,
12/5/2020,44170,12,5,2020,340,49,Y,9.7,Y,9.7,X,46.9,,,,,45,17,0.02,0.02,2020,Shasta,STB4,STB4P3,P3,14819,,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2018,VAR,BroodsB8,BROODSB8P2,P2,800,,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2019,Shasta,STB2,STB2B2,B2,8138,,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2019,Shasta,STC2,STC2,C2,10725,,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Arlee,ARA1,ARA1A1,A1,8309,,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Arlee,ARA1,ARA1A2,A2,7950,2,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Irwin X Arlee,IAB3,IAB3A3,A3,13681,,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Irwin X Arlee,IAA4,IAA4A4,A4,9289,,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Arlee,ARA5,ARA5A5,A5,8084,,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Shasta,STB7,STB7A6,A6,9868,3,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Arlee,ARA7,ARA7,A7,7677,,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Irwin X Arlee,IAA4,IAA4A8,A8,10703,7,0.1%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Irwin X Arlee,IAB3,IAB3B3B3,B3,8239,,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Shasta,STB4,STB4B4,B4,8116,,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Arlee,ARA5,ARA5B5,B5,7415,,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Shasta,STB6,STB6B6,B6,15868,8,0.1%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Shasta,STB7,STB7B7,B7,10000,,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Shasta,STB7,STB7&B4B8,B8,8869,5,0.1%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Irwin X Arlee,IAB3,IAB3B3C3,C3,8647,,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Shasta,STB6,STB6C6,C6,8536,5,0.1%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Shasta,STB6,STB6C7,C7,8901,,0.0%,0.0%,0.0%,
12/6/2020,44171,12,6,2020,341,50,Y,9.7,Y,9.7,X,46.9,,,,,41,20,0,0,2020,Shasta,STB4,STB4P3,P3,14819,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2018,VAR,BroodsB8,BROODSB8P2,P2,800,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2019,Shasta,STB2,STB2B2,B2,8138,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2019,Shasta,STC2,STC2,C2,10725,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Arlee,ARA1,ARA1A1,A1,8309,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Arlee,ARA1,ARA1A2,A2,7950,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Irwin X Arlee,IAB3,IAB3A3,A3,13681,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Irwin X Arlee,IAA4,IAA4A4,A4,9289,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Arlee,ARA5,ARA5A5,A5,8084,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Shasta,STB7,STB7A6,A6,9868,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Arlee,ARA7,ARA7,A7,7677,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Irwin X Arlee,IAA4,IAA4A8,A8,10703,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Irwin X Arlee,IAB3,IAB3B3B3,B3,8239,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Shasta,STB4,STB4B4,B4,8116,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Arlee,ARA5,ARA5B5,B5,7415,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Shasta,STB6,STB6B6,B6,15868,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Shasta,STB7,STB7B7,B7,10000,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Shasta,STB7,STB7&B4B8,B8,8869,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Irwin X Arlee,IAB3,IAB3B3C3,C3,8647,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Shasta,STB6,STB6C6,C6,8536,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Shasta,STB6,STB6C7,C7,8901,,0.0%,0.0%,0.0%,
12/7/2020,44172,12,7,2020,342,50,Y,9.7,Y,9.7,X,46.8,,,,,38,31,0,0,2020,Shasta,STB4,STB4P3,P3,14819,1,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2018,VAR,BroodsB8,BROODSB8P2,P2,800,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2019,Shasta,STB2,STB2B2,B2,8138,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2019,Shasta,STC2,STC2,C2,10725,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Arlee,ARA1,ARA1A1,A1,8309,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Arlee,ARA1,ARA1A2,A2,7950,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Irwin X Arlee,IAB3,IAB3A3,A3,13681,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Irwin X Arlee,IAA4,IAA4A4,A4,9289,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Arlee,ARA5,ARA5A5,A5,8084,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Shasta,STB7,STB7A6,A6,9868,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Arlee,ARA7,ARA7,A7,7677,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Irwin X Arlee,IAA4,IAA4A8,A8,10703,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Irwin X Arlee,IAB3,IAB3B3B3,B3,8239,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Shasta,STB4,STB4B4,B4,8116,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Arlee,ARA5,ARA5B5,B5,7415,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Shasta,STB6,STB6B6,B6,15868,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Shasta,STB7,STB7B7,B7,10000,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Shasta,STB7,STB7&B4B8,B8,8869,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Irwin X Arlee,IAB3,IAB3B3C3,C3,8647,1,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Shasta,STB6,STB6C6,C6,8536,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Shasta,STB6,STB6C7,C7,8901,,0.0%,0.0%,0.0%,
12/8/2020,44173,12,8,2020,343,50,Y,9.7,Y,9.7,X,46.7,,,,,38,30,0,0,2020,Shasta,STB4,STB4P3,P3,14819,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2018,VAR,BroodsB8,BROODSB8P2,P2,800,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2019,Shasta,STB2,STB2B2,B2,8138,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2019,Shasta,STC2,STC2,C2,10725,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Arlee,ARA1,ARA1A1,A1,8309,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Arlee,ARA1,ARA1A2,A2,7950,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Irwin X Arlee,IAB3,IAB3A3,A3,13681,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Irwin X Arlee,IAA4,IAA4A4,A4,9289,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Arlee,ARA5,ARA5A5,A5,8084,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Shasta,STB7,STB7A6,A6,9868,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Arlee,ARA7,ARA7,A7,7677,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Irwin X Arlee,IAA4,IAA4A8,A8,10703,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Irwin X Arlee,IAB3,IAB3B3B3,B3,8239,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Shasta,STB4,STB4B4,B4,8116,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Arlee,ARA5,ARA5B5,B5,7415,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Shasta,STB6,STB6B6,B6,15868,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Shasta,STB7,STB7B7,B7,10000,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Shasta,STB7,STB7&B4B8,B8,8869,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Irwin X Arlee,IAB3,IAB3B3C3,C3,8647,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Shasta,STB6,STB6C6,C6,8536,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Shasta,STB6,STB6C7,C7,8901,,0.0%,0.0%,0.0%,
12/9/2020,44174,12,9,2020,344,50,Y,9.7,Y,9.7,X,46.7,,,,,56,24,0,0,2020,Shasta,STB4,STB4P3,P3,14819,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2018,VAR,BroodsB8,BROODSB8P2,P2,800,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2019,Shasta,STB2,STB2B2,B2,8138,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2019,Shasta,STC2,STC2,C2,10725,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Arlee,ARA1,ARA1A1,A1,8309,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Arlee,ARA1,ARA1A2,A2,7950,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Irwin X Arlee,IAB3,IAB3A3,A3,13681,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Irwin X Arlee,IAA4,IAA4A4,A4,9289,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Arlee,ARA5,ARA5A5,A5,8084,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Shasta,STB7,STB7A6,A6,9868,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Arlee,ARA7,ARA7,A7,7677,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Irwin X Arlee,IAA4,IAA4A8,A8,10703,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Irwin X Arlee,IAB3,IAB3B3B3,B3,8239,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Shasta,STB4,STB4B4,B4,8116,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Arlee,ARA5,ARA5B5,B5,7415,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Shasta,STB6,STB6B6,B6,15868,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Shasta,STB7,STB7B7,B7,10000,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Shasta,STB7,STB7&B4B8,B8,8869,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Irwin X Arlee,IAB3,IAB3B3C3,C3,8647,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Shasta,STB6,STB6C6,C6,8536,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Shasta,STB6,STB6C7,C7,8901,,0.0%,0.0%,0.0%,
12/10/2020,44175,12,10,2020,345,50,Y,9.7,Y,9.7,X,46.7,,,,,56,22,0,0,2020,Shasta,STB4,STB4P3,P3,14819,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2018,VAR,BroodsB8,BROODSB8P2,P2,800,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2019,Shasta,STB2,STB2B2,B2,8138,1,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2019,Shasta,STC2,STC2,C2,10725,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Arlee,ARA1,ARA1A1,A1,8309,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Arlee,ARA1,ARA1A2,A2,7950,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Irwin X Arlee,IAB3,IAB3A3,A3,13681,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Irwin X Arlee,IAA4,IAA4A4,A4,9289,1,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Arlee,ARA5,ARA5A5,A5,8084,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Shasta,STB7,STB7A6,A6,9868,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Arlee,ARA7,ARA7,A7,7677,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Irwin X Arlee,IAA4,IAA4A8,A8,10703,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Irwin X Arlee,IAB3,IAB3B3B3,B3,8239,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Shasta,STB4,STB4B4,B4,8116,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Arlee,ARA5,ARA5B5,B5,7415,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Shasta,STB6,STB6B6,B6,15868,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Shasta,STB7,STB7B7,B7,10000,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Shasta,STB7,STB7&B4B8,B8,8869,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Irwin X Arlee,IAB3,IAB3B3C3,C3,8647,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Shasta,STB6,STB6C6,C6,8536,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Shasta,STB6,STB6C7,C7,8901,,0.0%,0.0%,0.0%,
12/11/2020,44176,12,11,2020,346,50,Y,9.7,Y,9.7,X,46.7,,,,,54,35,0,0,2020,Shasta,STB4,STB4P3,P3,14819,,0.0%,0.0%,0.0%,
12/12/2020,44177,12,12,2020,347,50,Y,9.7,Y,9.7,X,46.8,,,,,39,30,0.05,0.13,2018,VAR,BroodsB8,BROODSB8P2,P2,800,,0.0%,0.0%,0.0%,
12/12/2020,44177,12,12,2020,347,50,Y,9.7,Y,9.7,X,46.8,,,,,39,30,0.05,0.13,2019,Shasta,STB2,STB2B2,B2,8138,1,0.0%,0.0%,0.0%,
12/12/2020,44177,12,12,2020,347,50,Y,9.7,Y,9.7,X,46.8,,,,,39,30,0.05,0.13,2019,Shasta,STC2,STC2,C2,10725,,0.0%,0.0%,0.0%,
12/12/2020,44177,12,12,2020,347,50,Y,9.7,Y,9.7,X,46.8,,,,,39,30,0.05,0.13,2020,Arlee,ARA1,ARA1A1,A1,8309,,0.0%,0.0%,0.0%,
12/12/2020,44177,12,12,2020,347,50,Y,9.7,Y,9.7,X,46.8,,,,,39,30,0.05,0.13,2020,Arlee,ARA1,ARA1A2,A2,7950,,0.0%,0.0%,0.0%,
12/12/2020,44177,12,12,2020,347,50,Y,9.7,Y,9.7,X,46.8,,,,,39,30,0.05,0.13,2020,Irwin X Arlee,IAB3,IAB3A3,A3,13681,,0.0%,0.0%,0.0%,
12/12/2020,44177,12,12,2020,347,50,Y,9.7,Y,9.7,X,46.8,,,,,39,30,0.05,0.13,2020,Irwin X Arlee,IAA4,IAA4A4,A4,9289,1,0.0%,0.0%,0.0%,
12/12/2020,44177,12,12,2020,347,50,Y,9.7,Y,9.7,X,46.8,,,,,39,30,0.05,0.13,2020,Arlee,ARA5,ARA5A5,A5,8084,,0.0%,0.0%,0.0%,
12/12/2020,44177,12,12,2020,347,50,Y,9.7,Y,9.7,X,46.8,,,,,39,30,0.05,0.13,2020,Shasta,STB7,STB7A6,A6,9868,,0.0%,0.0%,0.0%,
12/12/2020,44177,12,12,2020,347,50,Y,9.7,Y,9.7,X,46.8,,,,,39,30,0.05,0.13,2020,Arlee,ARA7,ARA7,A7,7677,,0.0%,0.0%,0.0%,
12/12/2020,44177,12,12,2020,347,50,Y,9.7,Y,9.7,X,46.8,,,,,39,30,0.05,0.13,2020,Irwin X Arlee,IAA4,IAA4A8,A8,10703,,0.0%,0.0%,0.0%,
